5a0d6bc5-955b-4cc0-95a2-4aabeb905567,Lakeview Marina,,,,36.455709,-82.416822,3b5951aa-e478-4d23-ac19-3483eadf9a5d,2021-04-12 17:21:47.441897,2021-04-12 19:20:29.884446,t
36cf57ae-21e7-46b5-a7cd-8feab0fbb890,Creekwood Marina,,,,36.28594289999999,-86.6074454,adfc4e74-fee1-44a1-9536-3f740177bebc,2021-04-12 17:21:47.460455,2021-04-12 19:20:29.885866,t
48988d0e-c5da-47f0-bfec-dc0a529f6565,Cedar Creek Marina,,,,36.2746237,-86.5115964,adfc4e74-fee1-44a1-9536-3f740177bebc,2021-04-12 17:21:47.50565,2021-04-12 19:20:29.88732,t
3d66882c-dfb8-41d9-a08f-4eea90799d4c,Fox Road Marina,,,,35.8762017,-84.11627949999999,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:47.523999,2021-04-12 19:20:29.888775,t
c8ad5e0c-5e58-4e02-b780-c4369b023eb1,Sugar Hollow Marina,,,,36.3514464,-84.0363498,cd47c8b1-5b38-437b-a04f-422ca1f9d5c2,2021-04-12 17:21:47.53372,2021-04-12 19:20:29.890272,t
6c1cca67-3b45-44c4-a082-96478947130c,Tim's Ford Marina,,,,35.2247452,-86.2433152,53db735f-3d42-4829-87b3-d86c657e4a57,2021-04-12 17:21:46.49201,2021-04-12 19:20:29.80183,t
2453d404-14df-4e17-89b4-c3c05c41f544,Drakes Marina,,,,36.2604337,-86.6092924,adfc4e74-fee1-44a1-9536-3f740177bebc,2021-04-12 17:21:47.544933,2021-04-12 19:20:29.891878,t
05b38eb0-9289-47fa-8c70-15f56e246716,PJ's Landing Marina,,,,35.7525388,-84.1722188,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:47.562533,2021-04-12 19:20:29.893421,t
0cfbec6d-a253-449f-83fd-fc76fa4fc308,Flat Hollow Marina,,,,36.3944688,-83.9306751,cd47c8b1-5b38-437b-a04f-422ca1f9d5c2,2021-04-12 17:21:47.579795,2021-04-12 19:20:29.89505,t
492f01fc-4bbf-4c66-9263-98536f0e2eed,Indian River Marina,,,,36.3360745,-84.13270179999999,cd47c8b1-5b38-437b-a04f-422ca1f9d5c2,2021-04-12 17:21:47.616252,2021-04-12 19:20:29.898481,t
acc2df34-5f47-4039-9e33-676298e92271,Gallatin Marina,,,,36.3478192,-86.4757269,adfc4e74-fee1-44a1-9536-3f740177bebc,2021-04-12 17:21:47.625491,2021-04-12 19:20:29.900022,t
6c362627-812d-4f3e-bfea-d1191f0d42c5,Volunteer Landing Marina,,,,35.960928,-83.911216,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:47.633683,2021-04-12 19:20:29.901551,t
a39fb2e2-6946-4723-a9b9-16c43e29ed62,Straight Creek Boat Dock,,,,36.372798,-83.677116,cd47c8b1-5b38-437b-a04f-422ca1f9d5c2,2021-04-12 17:21:47.65435,2021-04-12 19:20:29.903355,t
ef641968-5c39-4a0b-b59f-52bdce55c09e,Caney Creek Marina,,,,35.8941095,-84.5414519,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:47.702754,2021-04-12 19:20:29.904952,t
96486a85-9b84-4efc-b6ba-79d6606f36bb,Hickory Star Resort,,,,36.2641353,-83.88159150000001,cd47c8b1-5b38-437b-a04f-422ca1f9d5c2,2021-04-12 17:21:47.732646,2021-04-12 19:20:29.908179,t
6fb5cff5-302d-4e50-9bff-884911422e3c,Norris Lake Marina,,,,36.2253751,-84.09557509999999,cd47c8b1-5b38-437b-a04f-422ca1f9d5c2,2021-04-12 17:21:46.599786,2021-04-12 19:20:29.909829,t
9dee97cd-8603-4139-8788-20f9b2dffd07,Antelope Point Marina,537 Marina Pkwy,Page,AZ,37.043727934234035,-111.21507501702317,390a1a80-7006-461c-a842-dbf5d8bd37b7,2021-04-13 00:53:23.172756,2021-04-13 14:21:04.108709,t
6116fbc3-070f-424c-85b3-a610d0e48e96,Harpeth Shoals Marina,,,,36.2745925,-87.07411370000001,adfc4e74-fee1-44a1-9536-3f740177bebc,2021-04-12 17:21:47.748112,2021-04-12 19:20:29.911502,t
bd672e3a-3e62-4772-98c0-17543d9762f8,Beach Island Resort & Marina,,,,36.3311321,-83.7485904,cd47c8b1-5b38-437b-a04f-422ca1f9d5c2,2021-04-12 17:21:47.782377,2021-04-12 19:20:29.913101,t
3234f2bc-72d0-4d70-9058-bd8862802727,Horseshoe Bend Marina,,,,35.8242403,-85.66380389999999,485840c3-b840-477a-9a8b-68994b88c22a,2021-04-12 17:21:47.809475,2021-04-12 19:20:29.914584,t
55a12caa-715b-4cce-ba0f-6ae59631d819,Norris Dam Marina,,,,36.2253751,-84.09557509999999,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:47.834691,2021-04-12 19:20:29.91611,t
3de10661-12dd-4867-a85d-55567d8c001f,Blue Springs Hollow Boat Dock,,,,36.405872,-83.877663,cd47c8b1-5b38-437b-a04f-422ca1f9d5c2,2021-04-12 17:21:47.865046,2021-04-12 19:20:29.917595,t
777ffd57-5a92-4aaf-ab08-c18b400e3670,Smithmill Marina,,,,35.9509916,-85.74779749999999,485840c3-b840-477a-9a8b-68994b88c22a,2021-04-12 17:21:47.889418,2021-04-12 19:20:29.919126,t
dc787f3f-12b2-4363-8d4c-81fc97282895,Indian River Marina,,,,36.3360745,-84.13270179999999,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:47.757386,2021-04-12 19:20:29.920657,t
e1fcdee4-d65f-462e-8ac4-3218bd8cc78e,Kilgore's Union Co Boat Dock,,,,36.407503,-83.8423006,cd47c8b1-5b38-437b-a04f-422ca1f9d5c2,2021-04-12 17:21:47.819754,2021-04-12 19:20:29.922174,t
afa327c1-e798-40b2-8c0e-777c2268842b,Cotten's Marina,,,,35.8024192,-85.6089762,485840c3-b840-477a-9a8b-68994b88c22a,2021-04-12 17:21:47.850632,2021-04-12 19:20:29.923655,t
214d7b10-4cd0-47b4-8bf2-bf4cd024df90,Sugar Hollow Marina,,,,36.3514464,-84.0363498,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:47.909327,2021-04-12 19:20:29.925148,t
89fdb552-ed4a-4fe8-b4c0-66e04ee888c3,Flat Hollow Marina,,,,36.3944688,-83.9306751,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:47.935304,2021-04-12 19:20:29.926646,t
301d2489-1fc5-4b3e-9107-9749e4137622,Whitman Hollow Marina,,,,36.3174026,-84.0943233,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:47.979564,2021-04-12 19:20:29.928125,t
3f94a6d5-2f12-491f-8075-bde5144eba8f,Swann's Marina,,,,36.0358569,-83.3332854,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:48.00198,2021-04-12 19:20:29.929649,t
169703be-ad27-428f-905a-9679d188a79e,Beach Island Marina,,,,36.3311321,-83.7485904,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:48.022804,2021-04-12 19:20:29.931221,t
9abf3089-534f-48ca-92b0-83feb6f5b2bc,Huff's German Creek Marina,,,,36.3039111,-83.34780669999999,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:48.04462,2021-04-12 19:20:29.932733,t
53ce4086-12a3-4485-96be-fbd712f9c0cf,Hickory Star Marina,,,,35.8761492,-84.1160732,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:48.092715,2021-04-12 19:20:29.934162,t
a261c9e3-77b3-43f2-a951-599cdc057c36,Aqua Knox Marina,,,,35.8761492,-84.1160732,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:48.122962,2021-04-12 19:20:29.935643,t
1e18c301-a574-4eeb-ae13-e06ba7298c5e,Ryan Lingle,1100 Stonehenge Circle,Avon,IN,39.74603105525193,-86.44150721534423,390a1a80-7006-461c-a842-dbf5d8bd37b7,2021-04-12 18:39:42.958578,2021-04-13 14:08:30.521482,f
31cf586a-1886-4b2e-8ec2-e546b88344d4,Hurricane Marina,,,,36.0450023,-85.7555831,485840c3-b840-477a-9a8b-68994b88c22a,2021-04-12 17:21:46.768627,2021-04-12 19:20:29.817261,t
582cab27-0924-4056-9ae1-a9b361cd77c9,Holiday Landing Marina,,,,35.2697196,-86.2444687,53db735f-3d42-4829-87b3-d86c657e4a57,2021-04-12 17:21:46.998611,2021-04-12 19:20:29.848617,t
b8a2dbe4-1eef-4e33-8ef2-d207109ee8d7,Indian Creek Dock,,,,35.9772361,-83.3400509,a2e6dd19-7cf4-45b1-88e2-93ce0d2fd032,2021-04-12 17:21:47.24502,2021-04-12 19:20:29.872546,t
b2e4a0c2-dd66-4d99-a5ab-de3557fd84a6,Long Island Marina,,,,35.8339409,-84.492925,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:47.599073,2021-04-12 19:20:29.896833,t
4b7f6247-222e-4abc-b6fd-bf59a513adad,Center Hill Marina,,,,36.0766893,-85.8594791,485840c3-b840-477a-9a8b-68994b88c22a,2021-04-12 17:21:46.474075,2021-04-12 19:20:29.937197,t
c8abd785-cc04-402e-a26a-010ee759db72,East Port Marina,,,,36.4499196,-85.1235027,b8c298cf-fd48-4c21-b10b-a1286b94e5b3,2021-04-12 17:21:46.620514,2021-04-12 19:20:29.938712,t
894b95b5-cd21-4f4e-988a-9723b21da6b1,Sequoya Lake Tellico Marina,,,,35.601598,-84.216309,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:46.784728,2021-04-12 19:20:29.94018,t
5e20b054-397f-4a30-a265-1269255d6e86,Blue Bank Marina,,,,36.3555238,-89.3954578,9ed39de2-7549-4692-aa69-ec0e99490b6d,2021-04-12 17:21:46.849876,2021-04-12 19:20:29.941661,t
f9c08cb2-79c8-41f7-a214-b0e01254af1e,Cove Ridge Marina,,,,36.3485527,-82.0487878,5dc9286d-dedc-4fb4-9683-19a339345093,2021-04-12 17:21:47.003303,2021-04-12 19:20:29.943318,t
ffc82c2e-a9a6-49f6-915d-2a1c267ad55a,Hamilton Creek Marina,,,,36.1071927,-86.629635,adfc4e74-fee1-44a1-9536-3f740177bebc,2021-04-12 17:21:47.073934,2021-04-12 19:20:29.945062,t
f7266369-f9d1-410f-a8f6-a911355e5e4c,Pioneer Landing,,,,36.3154753,-81.94768510000002,5dc9286d-dedc-4fb4-9683-19a339345093,2021-04-12 17:21:47.148773,2021-04-12 19:20:29.946621,t
